Nonce,Result
43280,1.35
43281,1.81
43282,7.28
43283,12.79
43284,1
43285,21.72
43286,1.73
43287,4.61
43288,1.06
43289,1.34
43290,2.57
43291,2.2
43292,1.03
43293,1.13
43294,6.65
43295,3.14
43296,1.46
43297,2.91
43298,1.13
43299,12.09
43300,23.92
43301,1.83
43302,4.18
43303,3.85
43304,1.88
43305,154.19
43306,1.47
43307,1.07
43308,5.83
43309,3.66
43310,1.27
43311,11.29
43312,1.02
43313,1.47
43314,1.31
43315,8.49
43316,1.2
43317,1.42
43318,3.33
43319,4.32
43320,1.66
43321,1.12
43322,1.51
43323,4.92
43324,6.42
43325,1.04
43326,1.35
43327,5.64
43328,2.88
43329,5.19
43330,1.52
43331,2.23
43332,2.44
43333,1.97
43334,1.49
43335,56.89
43336,2.55
43337,2.0
43338,2.6
43339,1.17
43340,1.09
43341,7.36
43342,1.08
43343,1.09
43344,2.99
43345,2.33
43346,1.97
43347,1.9
43348,1.27
43349,1.18
43350,1.34
43351,1.53
43352,1.36
43353,3.59
43354,1.58
43355,2.77
43356,3.34
43357,14.66
43358,3.29
43359,5.61
43360,1.05
43361,5.15
43362,1.95
43363,1.8
43364,13.95
43365,1.58
43366,1.48
43367,3.57
43368,15.73
43369,2.07
43370,1.66
43371,45.62
43372,1.21
43373,2.51
43374,5.16
43375,2.16
43376,47.67
43377,1.94
43378,6.34
43379,1.76
43380,2.04
43381,28.07
43382,2.29
43383,1.07
43384,1.6
43385,2.84
43386,1.48
43387,2.43
43388,1.21
43389,1.49
43390,1.15
43391,1.53
43392,5.71
43393,1.07
43394,1.14
43395,21.12
43396,3.57
43397,2.89
43398,1.68
43399,2.52
43400,5.7
43401,1.02
43402,1.11
43403,1.31
43404,36.98
43405,30.98
43406,1.01
43407,1.35
43408,8.23
43409,3.56
43410,2.2
43411,1.53
43412,1.22
43413,1.16
43414,2.23
43415,8.58
43416,1.65
43417,5.28
43418,6.03
43419,2.27
43420,1.71
43421,1.39
43422,1.69
43423,16.01
43424,1.15
43425,1.95
43426,1.19
43427,1.62
43428,3.0
43429,40.69
43430,3.15
43431,2.48
43432,1.05
43433,1.15
43434,3.63
43435,2.39
43436,4.44
43437,1.07
43438,4.29
43439,2.51
43440,3.37
43441,2.25
43442,1.92
43443,3.09
43444,1.68
43445,1.1
43446,1.21
43447,1.08
43448,1.13
43449,2.71
43450,36.71
43451,4.06
43452,6.38
43453,4.09
43454,10.58
43455,1.59
43456,1.99
43457,1.37
43458,5.84
43459,2.49
43460,7.63
43461,1.47
43462,3.37
43463,1.01
43464,1.56
43465,1.76
43466,1.8
43467,6.54
43468,2.84
43469,26.62
43470,2.48
43471,8.0
43472,1.79
43473,4.99
43474,1.87
43475,1.42
43476,14.27
43477,1.06
43478,3.42
43479,1.39
43480,1.53
43481,3.43
43482,2.36
43483,4.03
43484,3.88
43485,21.94
43486,1.01
43487,6.78
43488,3.89
43489,1.36
43490,1.0
43491,1.28
43492,1.81
43493,1.15
43494,7.45
43495,1.35
43496,1.08
43497,2.03
43498,1.32
43499,1.52
43500,3.98
43501,4.22
43502,1.61
43503,9.32
43504,1.95
43505,1.28
43506,1.48
43507,6.36
43508,1.25
43509,1.07
43510,1.48
43511,2.69
43512,1.07
43513,1.15
43514,4.2
43515,1.2
43516,1.09
43517,1
43518,1.93
43519,1.36
43520,2.82
43521,2.4
43522,1.83
43523,2.72
43524,1
43525,169.86
43526,3.56
43527,25.77
43528,7.07
43529,86.19
43530,9.69
43531,2.5
43532,1
43533,1.19
43534,4.03
43535,1.15
43536,1.24
43537,1.77
43538,3.15
43539,5.65
43540,8.89
43541,4.21
43542,4.21
43543,1.81
43544,4.36
43545,1.67
43546,1.23
43547,1.68
43548,15.9
43549,2.02
43550,6.29
43551,2.97
43552,1.99
43553,2.97
43554,1.59
43555,1.18
43556,1.38
43557,7.25
43558,1.02
43559,21.42
43560,333.16
43561,1.31
43562,13.53
43563,1.08
43564,2.26
43565,2.08
43566,1.12
43567,2.07
43568,1.34
43569,3.19
43570,3.04
43571,7.04
43572,2.79
43573,1.12
43574,2.44
43575,1.17
43576,1.23
43577,1.07
43578,1.78
43579,4.22
43580,3.5
43581,1.78
43582,4.61
43583,1.7
43584,1.49
43585,1.27
43586,1.55
43587,2.31
43588,3.58
43589,1.31
43590,4.77
43591,1.26
43592,26.76
43593,1.14
43594,2.23
43595,3.04
43596,7.37
43597,1.67
43598,1.15
43599,2.53
43600,2.38
43601,1.07
43602,1.7
43603,21.49
43604,1.22
43605,1.44
43606,2.91
43607,1.3
43608,1.3
43609,2.03
43610,1.44
43611,2.52
43612,1.42
43613,2.01
43614,4.96
43615,1.63
43616,5.42
43617,1.95
43618,1.34
43619,1.08
43620,1.37
43621,15.06
43622,2.67
43623,1.01
43624,1.48
43625,2.93
43626,8.53
43627,8.39
43628,1.23
43629,3.7
43630,1.88
43631,6.16
43632,1.37
43633,2.48
43634,5.14
43635,1.82
43636,4.99
43637,3.85
43638,2.02
43639,1.33
43640,5.79
43641,1.32
43642,1.51
43643,5.26
43644,1.15
43645,1.2
43646,4.09
43647,1.63
43648,1.0
43649,1.67
43650,2.56
43651,1.26
43652,1.72
43653,1.31
43654,1.95
43655,3.1
43656,1.34
43657,1.53
43658,1.8
43659,3.02
43660,1.48
43661,1.78
43662,1
43663,1.16
43664,1.54
43665,1.33
43666,2.42
43667,42.37
43668,2.14
43669,1.53
43670,1.25
43671,2.93
43672,1.97
43673,1.85
43674,5.13
43675,1.23
43676,1.72
43677,8.13
43678,1.17
43679,2.42
43680,2.6
43681,141.94
43682,1.21
43683,5.47
43684,19.7
43685,1.93
43686,1.02
43687,2.45
43688,1.23
43689,1.1
43690,42.06
43691,1.8
43692,5.29
43693,1.16
43694,2.97
43695,3.1
43696,1.58
43697,9.64
43698,1.23
43699,5.85
43700,1.19
43701,3.66
43702,5.05
43703,2.52
43704,1.83
43705,1.21
43706,20.58
43707,2.56
43708,1.98
43709,1.2
43710,2.33
43711,3.67
43712,1.26
43713,1.24
43714,1.47
43715,4.9
43716,1.41
43717,1.06
43718,1.84
43719,2.04
43720,2.71
43721,4.83
43722,2.62
43723,2.93
43724,3.06
43725,7.26
43726,1.0
43727,1.65
43728,1.05
43729,1.59
43730,1.01
43731,1.07
43732,3.04
43733,6.54
43734,1.01
43735,1.97
43736,4.54
43737,1.86
43738,2.6
43739,2.87
43740,4.46
43741,1.77
43742,11.2
43743,1.4
43744,1.43
43745,1.01
43746,9.79
43747,1.82
43748,1.56
43749,2.97
43750,2.38
43751,1.14
43752,10.06
43753,22.45
43754,3.26
43755,1.24
43756,7.12
43757,1.2
43758,5.85
43759,1.44
43760,38.39
43761,1.14
43762,1.7
43763,1.88
43764,1.0
43765,1.3
43766,1.05
43767,1.22
43768,9.18
43769,1
43770,3.11
43771,2.02
43772,2.82
43773,20.48
43774,3.26
43775,1
43776,1.8
43777,1.86
43778,2.91
43779,1.05
43780,1.56
43781,4.07
43782,16.44
43783,9.57
43784,2.31
43785,1.36
43786,3.15
43787,1.96
43788,13.01
43789,1.03
43790,5.19
43791,2.14
43792,84.58
43793,4.85
43794,1.0
43795,1.73
43796,1.14
43797,8.36
43798,3.83
43799,1.7
43800,1.81
43801,1.36
43802,1.05
43803,2.02
43804,4.37
43805,1.29
43806,1.59
43807,1.31
43808,1.29
43809,1.52
43810,1.38
43811,2.92
43812,1.03
43813,1.11
43814,2.84
43815,1.29
43816,2.72
43817,1.76
43818,1.19
43819,1.31
43820,1.13
43821,1.18
43822,2.59
43823,2.33
43824,3.31
43825,1.25
43826,1.21
43827,3.12
43828,1.58
43829,1.53
43830,1.23
43831,2.24
43832,1.78
43833,1.18
43834,2.63
43835,1.83
43836,11.85
43837,5.01
43838,14.7
43839,12.99
43840,65.81
43841,3.2
43842,1.13
43843,2.4
43844,1.04
43845,1.45
43846,3.07
43847,4.19
43848,34.45
43849,1.19
43850,1.79
43851,6.36
43852,1.46
43853,6.56
43854,1.12
43855,1.29
43856,1.51
43857,1.24
43858,2.44
43859,10.7
43860,1.31
43861,11.6
43862,1.67
43863,6.62
43864,68.58
43865,1.03
43866,1.06
43867,1.62
43868,2.59
43869,13.75
43870,2.04
43871,1
43872,4.11
43873,1.08
43874,1.73
43875,21.9
43876,1.38
43877,1.26
43878,19.12
43879,7.99
43880,3.65
43881,1.25
43882,1.52
43883,28.88
43884,1.51
43885,1.08
43886,2.52
43887,36.24
43888,1.45
43889,1.03
43890,1.05
43891,1.3
43892,1.39
43893,1.5
43894,2.84
43895,3.47
43896,3.05
43897,2.33
43898,1.45
43899,2.37
43900,1.12
43901,2.14
43902,1.8
43903,3.04
43904,4.52
43905,1.71
43906,4.56
43907,1.41
43908,1.15
43909,1.89
43910,8.24
43911,1.26
43912,1.52
43913,4.0
43914,2.63
43915,3.18
43916,1.56
43917,1.09
43918,2.34
43919,1.16
43920,2.2
43921,1
43922,3.22
43923,4.21
43924,1.29
43925,5.06
43926,6.68
43927,3.13
43928,1.33
43929,1.15
43930,3.1
43931,2.29
43932,1.65
43933,9.37
43934,1.02
43935,2.42
43936,1.31
43937,1.67
43938,1.59
43939,1.23
43940,5.95
43941,3.16
43942,4.83
43943,8.26
43944,3.12
43945,3.82
43946,1.75
43947,2.06
43948,14.97
43949,2.71
43950,1.17
43951,1.77
43952,1.87
43953,4.56
43954,3.12
43955,9.21
43956,20.68
43957,6.05
43958,1.69
43959,1.91
43960,11.42
43961,1.82
43962,1.34
43963,1.0
43964,19.29
43965,13.86
43966,1.21
43967,15.09
43968,1.71
43969,6.02
43970,5.31
43971,2.89
43972,2.4
43973,1.7
43974,1.08
43975,1.44
43976,2.34
43977,7.14
43978,1.26
43979,4.59
43980,1.17
43981,7.67
43982,1.36
43983,1.31
43984,1.77
43985,1.19
43986,1.79
43987,10.14
43988,1.31
43989,2.48
43990,22.94
43991,1.74
43992,2.15
43993,1.1
43994,7.39
43995,8.0
43996,1.05
43997,3.27
43998,1.16
43999,1.46
44000,2.91
44001,1.02
44002,314.05
44003,2.14
44004,1.87
44005,4.18
44006,1.1
44007,1.4
44008,1.01
44009,2.84
44010,1.21
44011,1.76
44012,13.74
44013,1.63
44014,2.78
44015,1.43
44016,1.93
44017,1.65
44018,1.07
44019,1.11
44020,17.0
44021,99.36
44022,2.38
44023,1.63
44024,1.13
44025,2.12
44026,17.1
44027,1.28
44028,9.05
44029,2.82
44030,3.21
44031,1.81
44032,5.06
44033,2.73
44034,1.94
44035,25.85
44036,2.37
44037,1.44
44038,1.03
44039,1.5
44040,1.2
44041,1.16
44042,1.22
44043,3.39
44044,3.67
44045,1.61
44046,2.45
44047,1.6
44048,3.0
44049,1.04
44050,1.84
44051,1.1
44052,1.53
44053,4.99
44054,1.75
44055,3.41
44056,12.6
44057,1.45
44058,14.25
44059,1.28
44060,124.09
44061,1.6
44062,2.3
44063,1.78
44064,4.05
44065,1.35
44066,2.04
44067,1.18
44068,1.28
44069,10.22
44070,5.29
44071,5.48
44072,1.13
44073,1.52
44074,1.0
44075,1.36
44076,1.72
44077,1.64
44078,2.34
44079,19.16
44080,1.85
44081,1
44082,1.13
44083,1.74
44084,4.47
44085,1.52
44086,11.82
44087,1.62
44088,2.41
44089,1.68
44090,2.05
44091,15.8
44092,7.43
44093,1.54
44094,1.99
44095,1
44096,1.12
44097,2.27
44098,7.88
44099,2.47
44100,3.89
44101,3.98
44102,1.98
44103,4.31
44104,1.18
44105,4.97
44106,1.46
44107,1.04
44108,2.97
44109,1.4
44110,1.09
44111,24.77
44112,2.46
44113,2.09
44114,1.26
44115,1.54
44116,4.95
44117,1.86
44118,51.59
44119,25.26
44120,1.21
44121,7.79
44122,4.12
44123,3.06
44124,1
44125,3.6
44126,8.02
44127,2.04
44128,2.04
44129,1.21
44130,7.42
44131,3.69
44132,1.29
44133,2.3
44134,1.02
44135,1.37
44136,1
44137,1.24
44138,1.32
44139,2.91
44140,158.34
44141,1.3
44142,2.71
44143,6.12
44144,1.85
44145,1.27
44146,1.18
44147,2.4
44148,2.73
44149,3.22
44150,11.73
44151,4.59
44152,2.99
44153,1.11
44154,17.44
44155,1.98
44156,1.95
44157,13.89
44158,1.1
44159,10.78
44160,1.74
44161,1.57
44162,3.34
44163,3.56
44164,1.01
44165,37.9
44166,1.53
44167,5.07
44168,1.33
44169,1.3
44170,1.0
44171,1.75
44172,1.66
44173,3.11
44174,1.23
44175,1.13
44176,2.13
44177,1.22
44178,12.77
44179,2.64
44180,31.84
44181,1.57
44182,17.15
44183,1.44
44184,1.73
44185,2.39
44186,13.65
44187,1.04
44188,2.18
44189,2.11
44190,1.47
44191,1.02
44192,2.08
44193,1.09
44194,3.94
44195,6.47
44196,1.31
44197,1.22
44198,4.76
44199,2.97
44200,1.45
44201,1.56
44202,7.09
44203,1.78
44204,1.06
44205,2.06
44206,1.04
44207,1.03
44208,14.07
44209,4.35
44210,1.07
44211,1.14
44212,3.07
44213,902.01
44214,2.4
44215,3.42
44216,3.05
44217,3.28
44218,6.75
44219,1.08
44220,1.06
44221,17.79
44222,1.16
44223,7.95
44224,3.31
44225,4.67
44226,2.55
44227,1.77
44228,1.02
44229,3.48
44230,50.52
44231,3.12
44232,1.42
44233,1.8
44234,1.13
44235,2.24
44236,15.41
44237,1.3
44238,26.29
44239,1.39
44240,3.59
44241,14.19
44242,1.42
44243,1
44244,1.87
44245,7.64
44246,4.8
44247,1.15
44248,1.23
44249,1.5
44250,1.7
44251,7.05
44252,1.39
44253,1.22
44254,1.65
44255,2.33
44256,1.58
44257,1.12
44258,1.24
44259,16.93
44260,1.5
44261,1.36
44262,1.4
44263,1.22
44264,1.07
44265,1.51
44266,1.57
44267,23.62
44268,2.98
44269,1.64
44270,2.86
44271,3.11
44272,3.55
44273,1.0
44274,1.58
44275,7.83
44276,2.65
44277,15.57
44278,1.31
44279,1
44280,1.02
44281,9.32
44282,1.26
44283,1.32
44284,13.2
44285,1.81
44286,3.09
44287,1.42
44288,1.22
44289,1.69
44290,1.3
44291,2.06
44292,1.41
44293,2.15
44294,1.13
44295,12.88
44296,1.03
44297,6.39
44298,9.1
44299,1.27
44300,1.06
44301,60.6
44302,11.15
44303,4.45
44304,1.33
44305,2.71
44306,2.34
44307,1.21
44308,3.05
44309,12.86
44310,32.04
44311,7.03
44312,23.15
44313,2.79
44314,1.8
44315,1.58
44316,2.0
44317,1.0
44318,2.42
44319,1.17
44320,1.52
44321,5.25
44322,1.74
44323,3.23
44324,1.09
44325,2.37
44326,2.54
44327,4.23
44328,1.41
44329,2.43
44330,1.52
44331,1.64
44332,1.19
44333,1.28
44334,1.07
44335,1.03
44336,3.11
44337,2.03
44338,1.02
44339,1.47
44340,3.53
44341,1.09
44342,9.86
44343,50.2
44344,1.01
44345,2.11
44346,1.05
44347,1.91
44348,4.01
44349,2.4
44350,2.78
44351,1.79
44352,1.24
44353,1.62
44354,33.48
44355,1.02
44356,1.25
44357,1.45
44358,1.07
44359,3.14
44360,8.98
44361,9.48
44362,1.42
44363,2.43
44364,2.91
44365,2.62
44366,13.18
44367,1.24
44368,1.06
44369,1.98
44370,10.56
44371,1.23
44372,10.05
44373,2.3
44374,5.86
44375,75.6
44376,3.02
44377,9.87
44378,31.45
44379,1.24
44380,42.33
44381,5.52
44382,1.63
44383,1.34
44384,3.85
44385,1.58
44386,1.37
44387,1.6
44388,1.13
44389,1.73
44390,1.1
44391,1.48
44392,2.37
44393,1.01
44394,9.73
44395,2.87
44396,1.52
44397,29.23
44398,1.33
44399,32.27
44400,8.85
44401,1.42
44402,8.55
44403,5.97
44404,1.22
44405,1.51
44406,1.54
44407,1.13
44408,1.42
44409,1.43
44410,4.29
44411,10.31
44412,1.49
44413,7.05
44414,4.78
44415,2.45
44416,1.28
44417,1.73
44418,2.97
44419,8.02
44420,1.28
44421,4.22
44422,4.22
44423,2.71
44424,6.44
44425,8.94
44426,1.04
44427,2.12
44428,6.18
44429,3.27
44430,23.24
44431,1.15
44432,1.81
44433,1.54
44434,6.96
44435,1.2
44436,1.14
44437,1.57
44438,28.74
44439,1.6
44440,91.01
44441,45.74
44442,2.12
44443,3.84
44444,2.34
44445,3.66
44446,1.58
44447,2.13
44448,4.36
44449,6.56
44450,2.95
44451,4.25
44452,1.15
44453,1.16
44454,1
44455,1.93
44456,2.62
44457,1.08
44458,1.75
44459,2.04
44460,73.05
44461,1.29
44462,1.49
44463,1.53
44464,23.54
44465,2.37
44466,5.79
44467,2.76
44468,1.37
44469,19.37
44470,2.27
44471,1.99
44472,1.44
44473,7.56
44474,1.01
44475,1.41
44476,35.77
44477,1.55
44478,3.59
44479,17.4
44480,1.17
44481,5.82
44482,7.68
44483,2.0
44484,4.92
44485,5.88
44486,1.3
44487,1.12
44488,5.22
44489,7.08
44490,1.59
44491,1.37
44492,2.99
44493,1.46
44494,8.08
44495,2.95
44496,1.14
44497,10.01
44498,33.0
44499,1.82
44500,9.25
44501,2.12
44502,3.7
44503,1.38
44504,1.16
44505,1.34
44506,2.58
44507,3.87
44508,9.2
44509,2.51
44510,2.74
44511,1.61
44512,1.88
44513,1.51
44514,2.16
44515,4.37
44516,17.65
44517,1.01
44518,1.13
44519,1.05
44520,1.67
44521,1.01
44522,5.25
44523,2.62
44524,1.63
44525,1.3
44526,4.25
44527,1.69
44528,63.45
44529,4.23
44530,1
44531,1.01
44532,4.26
44533,1.98
44534,1.42
44535,2.02
44536,2.78
44537,1.02
44538,9.41
44539,2.16
44540,1.27
44541,1.34
44542,5.31
44543,4.21
44544,4.24
44545,1.81
44546,2.13
44547,4.1
44548,2.02
44549,1.27
44550,2.82
44551,1.57
44552,1.21
44553,1.3
44554,1.13
44555,6.96
44556,35.6
44557,3.84
44558,1.42
44559,2.71
44560,1.24
44561,3.18
44562,1.3
44563,1.19
44564,1.15
44565,1.61
44566,2.68
44567,5.8
44568,8.34
44569,1.82
44570,1.32
44571,1.3
44572,1.16
44573,1.95
44574,2.43
44575,2.72
44576,1.47
44577,4.89
44578,2.09
44579,5.88
44580,1.99
44581,9.35
44582,4.09
44583,1.78
44584,2.52
44585,4.28
44586,2.08
44587,2.64
44588,1.21
44589,1.47
44590,1.2
44591,2.09
44592,3.43
44593,1.07
44594,5.31
44595,1.2
44596,1.31
44597,1.02
44598,1.19
44599,1.58
44600,1.82
44601,1.48
44602,4.51
44603,1.41
44604,80.26
44605,1.86
44606,1.48
44607,1.08
44608,3.22
44609,2.58
44610,1.95
44611,4.98
44612,2.75
44613,12.38
44614,3.05
44615,29.09
44616,1.05
44617,5.02
44618,1.36
44619,1.69
44620,1.16
44621,187.27
44622,1.16
44623,2.02
44624,2.47
44625,5.78
44626,1.64
44627,2.43
44628,1.18
44629,3.05
44630,7.1
44631,1.11
44632,1.13
44633,7.31
44634,1.71
44635,2.02
44636,1.29
44637,6.19
44638,1.07
44639,1.09
44640,13.65
44641,3.5
44642,1.99
44643,2.04
44644,1.31
44645,6.37
44646,7.06
44647,1.35
44648,2.6
44649,2.31
44650,3.62
44651,1.11
44652,1.16
44653,1.14
44654,2.3
44655,1.11
44656,2.95
44657,4.5
44658,1.36
44659,1.94
44660,1.08
44661,1.17
44662,1.08
44663,1.44
44664,1.02
44665,2.93
44666,2.1
44667,1.19
44668,1.62
44669,2.4
44670,1.19
44671,2.22
44672,3.19
44673,1.38
44674,2.32
44675,2.44
44676,11.26
44677,5.4
44678,12.73
44679,4.16
44680,22.95
44681,4.17
44682,14.59
44683,1.79
44684,1.08
44685,17.07
44686,129.92
44687,1.45
44688,4.39
44689,1
44690,1.16
44691,1.42
44692,1.1
44693,9.81
44694,8.51
44695,1.57
44696,3.04
44697,2.08
44698,1.39
44699,1.29
44700,1.23
44701,1.69
44702,3.11
44703,7.9
44704,3.93
44705,7.87
44706,2.62
44707,1.03
44708,1.43
44709,1.71
44710,2.29
44711,2.03
44712,4.87
44713,16.39
44714,4.45
44715,1.91
44716,1.33
44717,8.14
44718,3.74
44719,2.48
44720,1.24
44721,35.17
44722,10.26
44723,3.13
44724,2.61
44725,1.08
44726,9.94
44727,2.13
44728,1.11
44729,4.45
44730,1.18
44731,18.78
44732,4.18
44733,74.49
44734,1.47
44735,1.21
44736,1.11
44737,1.13
44738,2.8
44739,1.55
44740,20.34
44741,2.49
44742,3.43
44743,2.71
44744,4.61
44745,1.06
44746,1.28
44747,3.3
44748,2.83
44749,1.18
44750,2.19
44751,4.68
44752,3.89
44753,15.77
44754,1.23
44755,2.95
44756,2.48
44757,4.64
44758,1.39
44759,6.57
44760,66.71
44761,2.19
44762,1.49
44763,3.43
44764,2.46
44765,78.28
44766,2.42
44767,81.7
44768,1.69
44769,1.63
44770,1.06
44771,1.48
44772,10.68
44773,1.57
44774,8.7
44775,2.07
44776,4.39
44777,1.48
44778,2.76
44779,24.29
44780,1.49
44781,8.94
44782,29.22
44783,3.95
44784,3.7
44785,4.63
44786,52.95
44787,2.75
44788,10.64
44789,1.86
44790,1.3
44791,3.12
44792,1
44793,3.22
44794,1.25
44795,1.21
44796,5.64
44797,3.3
44798,2.8
44799,4.72
44800,1.02
44801,1.81
44802,1.56
44803,1.36
44804,4.56
44805,1.0
44806,2.58
44807,1.43
44808,1.06
44809,4.24
44810,1
44811,1.04
44812,4.4
44813,1.07
44814,1.91
44815,1.47
44816,4.37
44817,8.88
44818,1.43
44819,1.88
44820,2.71
44821,3.34
44822,1.69
44823,5.48
44824,1.5
44825,1
44826,2.17
44827,1.8
44828,1.93
44829,2.35
44830,14.81
44831,1.31
44832,2.12
44833,1.19
44834,1.81
44835,13.22
44836,1.45
44837,4.19
44838,1.45
44839,1.78
44840,1.0
44841,1.43
44842,2.72
44843,411.61
44844,3.13
44845,1.1
44846,1.89
44847,1.1
44848,9.09
44849,13.43
44850,1.4
44851,6.15
44852,1.88
44853,4.53
44854,1.66
44855,1.09
44856,2.29
44857,1
44858,1.42
44859,1.65
44860,2.09
44861,4.91
44862,2.34
44863,1.02
44864,1.26
44865,4.77
44866,6.4
44867,38.21
44868,1.04
44869,1.64
44870,1.52
44871,17.8
44872,1.53
44873,1.27
44874,8.87
44875,1.2
44876,25.15
44877,5.58
44878,1
44879,3.09
44880,1.02
44881,5.9
44882,24.46
44883,2.99
44884,2.16
44885,1.61
44886,1.92
44887,1.66
44888,2.85
44889,2.64
44890,2.01
44891,1.84
44892,19.58
44893,1.51
44894,6.44
44895,3.11
44896,5.18
44897,2.87
44898,11.24
44899,1.07
44900,10.1
44901,2.89
44902,2.36
44903,1.0
44904,15.63
44905,3.17
44906,1.12
44907,2.76
44908,7.51
44909,1.98
44910,2.17
44911,4.67
44912,5.12
44913,1.18
44914,2.4
44915,1.35
44916,1.12
44917,2.86
44918,1.04
44919,16.27
44920,1.35
44921,3.56
44922,1.06
44923,91.32
44924,2.34
44925,2.39
44926,3.66
44927,1.58
44928,1.5
44929,3.19
44930,2.24
44931,2.76
44932,2.35
44933,1.01
44934,1.2
44935,1.38
44936,2.47
44937,4.38
44938,1.32
44939,2.88
44940,1.68
44941,8.87
44942,2.72
44943,1.26
44944,1.92
44945,4.49
44946,1.43
44947,1.45
44948,1.58
44949,1
44950,1.5
44951,1.14
44952,3.09
44953,9.85
44954,3.39
44955,2.85
44956,3.64
44957,2.48
44958,1.44
44959,6.54
44960,4.27
44961,1.73
44962,5.04
44963,6.28
44964,2.68
44965,1.66
44966,4.39
44967,1.55
44968,1.27
44969,1.56
44970,1.28
44971,1.27
44972,1.02
44973,289.5
44974,16.96
44975,20.0
44976,5.27
44977,1.18
44978,1.17
44979,1.14
44980,1.65
44981,1.26
44982,1.84
44983,1.48
44984,1.09
44985,1
44986,1.65
44987,2.1
44988,6.43
44989,5.47
44990,6.63
44991,3.58
44992,1.12
44993,12.47
44994,6.53
44995,1.19
44996,2.95
44997,2.02
44998,2.05
44999,10.01
45000,1.54
45001,5.0
45002,1.88
45003,4.57
45004,2.87
45005,4.27
45006,1.05
45007,2.13
45008,2.79
45009,17.63
45010,17.88
45011,1.23
45012,1.64
45013,1.08
45014,1.21
45015,1.05
45016,1.86
45017,1.18
45018,3.12
45019,2.2
45020,1.53
45021,1.73
45022,5.52
45023,2.51
45024,1.72
45025,1.22
45026,1.1
45027,1.62
45028,2.89
45029,5.49
45030,2.8
45031,1.01
45032,1.49
45033,5.46
45034,1.21
